room_id;host_id;room_type;reviews;good_rating;rating;overall_satisfaction;accommodates;bedrooms;price;last_modified;latitude;longitude
19244283;22438094;Entire home/apt;0;0;0;0;2;1;30;2017-06-29 13:58:05.368503;52.188156;21.014615
19162262;10603880;Private room;1;0;0;0;3;1;30;2017-06-29 13:28:39.221025;52.238281;21.00022
19145401;133860706;Entire home/apt;0;0;0;0;2;1;30;2017-06-29 13:53:14.286489;52.226509;20.989629
19058902;18480673;Private room;0;0;0;0;2;1;30;2017-06-29 13:32:05.622602;52.243812;20.98072
19023005;111985392;Entire home/apt;6;1;5;5;4;1;30;2017-06-29 13:48:02.996128;52.231444;20.995486
18985917;132412712;Entire home/apt;0;0;0;0;4;1;30;2017-06-29 13:48:26.644603;52.226195;21.013353
18981239;14617155;Entire home/apt;1;0;0;0;4;1;30;2017-06-29 13:48:49.954171;52.254424;20.936331
18954838;132162700;Entire home/apt;7;1;5;5;2;1;30;2017-06-29 13:47:53.295192;52.201351;21.004235
18946482;8807361;Entire home/apt;4;1;5;5;2;1;30;2017-06-29 13:47:51.407646;52.227073;20.955618
18892990;25785487;Entire home/apt;3;1;5;5;3;2;30;2017-06-29 13:48:30.631093;52.235322;21.064367
18871408;18535661;Entire home/apt;1;0;0;0;4;1;30;2017-06-29 13:50:29.607917;52.227467;21.040327
18620544;44161791;Entire home/apt;0;0;0;0;5;2;30;2017-06-29 14:00:25.320983;52.196402;20.924161
18583856;78787804;Entire home/apt;1;0;0;0;4;1;30;2017-06-29 13:48:24.621812;52.244072;20.979905
18437918;57433977;Entire home/apt;8;1;5;5;4;1;30;2017-06-29 13:48:20.503928;52.240318;20.976106
18394270;16785854;Entire home/apt;22;1;5;5;2;0;30;2017-06-29 13:47:51.394913;52.264033;20.981608
18306144;107574993;Entire home/apt;4;1;5;5;4;1;30;2017-06-29 13:50:27.341500;52.213146;21.022749
18304765;14072706;Entire home/apt;4;1;5;5;3;0;30;2017-06-29 14:00:39.902366;52.129581;21.064066
18283261;126419166;Private room;0;0;0;0;2;1;30;2017-06-29 13:30:46.472296;52.228481;21.034651
18184450;45786949;Entire home/apt;1;0;0;0;4;1;30;2017-06-29 13:48:55.941061;52.268117;20.972739
18163994;125196185;Entire home/apt;11;1;5;5;2;0;30;2017-06-29 13:52:54.324360;52.202034;21.016497
18081881;12441165;Entire home/apt;2;0;0;0;4;2;30;2017-06-29 13:50:11.676491;52.248568;20.987723
17783192;28035624;Entire home/apt;30;1;5;5;2;0;30;2017-06-29 13:47:57.725191;52.244935;21.001416
17516254;92619232;Private room;3;1;5;5;2;1;30;2017-06-29 13:27:56.332478;52.180799;21.027045
17280290;116536774;Entire home/apt;13;1;4,5;04,05,2017;2;1;30;2017-06-29 13:48:01.052788;52.233265;21.011443
17168480;115492219;Entire home/apt;23;1;5;5;4;2;30;2017-06-29 13:53:43.907770;52.202631;20.97686
16996248;2324910;Entire home/apt;4;1;5;5;3;1;30;2017-06-29 13:50:13.027301;52.243881;21.005888
16975786;113346808;Entire home/apt;4;1;5;5;5;2;30;2017-06-29 13:48:53.875420;52.232902;20.98665
16532191;93596582;Entire home/apt;0;0;0;0;2;0;30;2017-06-29 13:48:36.931101;52.235242;21.136219
16421479;47501669;Entire home/apt;0;0;0;0;8;3;30;2017-06-29 14:00:25.301332;52.208949;20.917287
16240382;106160972;Entire home/apt;9;1;5;5;3;1;30;2017-06-29 13:49:43.894833;52.222115;20.983573
16185957;40088683;Entire home/apt;18;1;4,5;04,05,2017;2;0;30;2017-06-29 13:48:26.634592;52.225071;21.005184
16139058;88647036;Private room;75;1;4,5;04,05,2017;2;1;30;2017-06-29 13:28:38.157673;52.226103;21.000581
16117869;69314840;Entire home/apt;25;1;5;5;4;1;30;2017-06-29 13:48:09.008712;52.225849;20.992891
15377472;88647036;Private room;70;1;4,5;04,05,2017;2;1;30;2017-06-29 13:27:47.437438;52.231166;20.995347
15364461;57913827;Private room;0;0;0;0;2;1;30;2017-06-29 13:28:17.528892;52.258837;21.035213
15339871;20943915;Private room;2;0;0;0;2;1;30;2017-06-29 13:30:54.716647;52.211342;21.031792
15153269;24133927;Entire home/apt;61;1;5;5;4;1;30;2017-06-29 13:48:19.033374;52.231295;20.996567
14586923;90435421;Private room;1;0;0;0;2;1;30;2017-06-29 13:28:03.265797;52.255261;21.008626
14356081;62372354;Entire home/apt;119;1;4,5;04,05,2017;2;1;30;2017-06-29 13:48:27.829729;52.237162;21.020842
14233680;80207347;Private room;11;1;5;5;2;1;30;2017-06-29 13:27:40.848705;52.235062;21.031853
14007149;83722274;Entire home/apt;2;0;0;0;4;2;30;2017-06-29 13:48:40.141328;52.232646;21.067003
13934521;76158092;Private room;2;0;0;0;3;1;30;2017-06-29 13:29:57.908176;52.240942;20.987934
13820634;81423471;Private room;2;0;0;0;1;1;30;2017-06-29 13:28:01.817042;52.270053;20.989619
13628327;5705709;Entire home/apt;12;1;4,5;04,05,2017;6;2;30;2017-06-29 13:49:55.051387;52.261075;21.025502
13499858;2328783;Entire home/apt;20;1;5;5;2;0;30;2017-06-29 13:49:02.222851;52.239587;20.925587
13185723;67920140;Entire home/apt;62;1;4,5;04,05,2017;2;1;30;2017-06-29 13:50:11.700539;52.252411;20.991606
13071256;72451881;Private room;0;0;0;0;2;1;30;2017-06-29 13:30:58.254505;52.172594;21.085438
13043540;72154849;Entire home/apt;0;0;0;0;4;1;30;2017-06-29 14:00:23.571741;52.204721;20.92245
12992477;42660364;Entire home/apt;12;1;4;4;2;0;30;2017-06-29 13:49:05.802646;52.246145;20.988574
12877029;27475627;Entire home/apt;2;0;0;0;2;0;30;2017-06-29 13:59:54.245277;52.201618;20.966772
12771015;2387312;Entire home/apt;22;1;4,5;04,05,2017;4;0;30;2017-06-29 13:48:08.978534;52.235836;21.052774
12760571;2586526;Entire home/apt;4;1;5;5;4;1;30;2017-06-29 13:49:50.860503;52.26237;21.030111
12678191;68882715;Entire home/apt;58;1;5;5;2;0;30;2017-06-29 13:47:51.392275;52.244993;20.990452
12621110;20342720;Entire home/apt;59;1;4,5;04,05,2017;4;2;30;2017-06-29 13:48:01.058740;52.244346;21.071075
12036397;59368171;Entire home/apt;89;1;5;5;2;1;30;2017-06-29 13:48:51.949684;52.230972;21.012934
11965958;49563903;Entire home/apt;34;1;5;5;4;2;30;2017-06-29 13:49:52.728119;52.2747;21.080195
11389324;55108465;Entire home/apt;0;0;0;0;2;0;30;2017-06-29 14:00:04.501843;52.234653;21.005603
11384941;2223945;Private room;0;0;0;0;1;1;30;2017-06-29 13:29:44.341098;52.280947;21.023944
11139054;11426387;Entire home/apt;1;0;0;0;2;0;30;2017-06-29 13:52:56.686732;52.219279;21.015306
9995136;31226500;Entire home/apt;1;0;0;0;4;2;30;2017-06-29 13:53:41.254528;52.171555;21.024704
9791051;50298617;Entire home/apt;1;0;0;0;2;1;30;2017-06-29 13:55:03.789275;52.24481;20.966565
9247795;8624331;Entire home/apt;11;1;4,5;04,05,2017;4;1;30;2017-06-29 13:53:11.351197;52.210732;21.00763
8696722;45652754;Entire home/apt;15;1;5;5;2;1;30;2017-06-29 14:12:17.178786;52.192219;20.999984
7941134;41880907;Entire home/apt;12;1;5;5;2;0;30;2017-06-29 13:48:42.217378;52.229193;21.106766
7929219;41686814;Private room;1;0;0;0;1;1;30;2017-06-29 13:29:55.149458;52.24464;20.995128
7690969;40391761;Entire home/apt;0;0;0;0;2;1;30;2017-06-29 13:55:59.915743;52.228579;20.997636
7290006;10378537;Entire home/apt;127;1;4,5;04,05,2017;2;1;30;2017-06-29 13:52:39.498989;52.22721;21.010258
7200419;37703482;Private room;41;1;5;5;2;1;30;2017-06-29 13:27:44.230282;52.22394;21.020846
6929711;15501615;Private room;41;1;4,5;04,05,2017;2;1;30;2017-06-29 13:27:49.279275;52.225727;21.025802
6919470;12507872;Private room;273;1;5;5;2;1;30;2017-06-29 13:27:45.410337;52.226593;21.014141
6884908;15501615;Private room;42;1;4;4;4;1;30;2017-06-29 13:27:49.284157;52.226443;21.02586
6708761;27656261;Entire home/apt;0;0;0;0;1;0;30;2017-06-29 14:13:30.247727;52.154547;20.920056
6462126;33733594;Entire home/apt;127;1;5;5;2;1;30;2017-06-29 13:47:55.697391;52.239667;20.913819
4821801;17140025;Entire home/apt;66;1;5;5;5;1;30;2017-06-29 13:48:20.512852;52.178046;21.019905
4265222;22141301;Private room;15;1;5;5;2;1;30;2017-06-29 13:30:15.225540;52.236741;21.030616
4074630;2387312;Entire home/apt;72;1;4,5;04,05,2017;4;0;30;2017-06-29 13:48:16.335637;52.222052;21.08818
3314757;7309636;Entire home/apt;13;1;4,5;04,05,2017;4;2;30;2017-06-29 13:48:44.643171;52.240729;21.08718
3203877;15776192;Entire home/apt;11;1;4,5;04,05,2017;3;1;30;2017-06-29 13:50:17.585420;52.244519;20.94303
2583526;9945140;Entire home/apt;75;1;4,5;04,05,2017;2;0;30;2017-06-29 13:54:08.685642;52.236118;20.969922
1901597;9627341;Private room;18;1;5;5;2;1;30;2017-06-29 13:30:09.054484;52.204443;21.029073
19455788;71065400;Entire home/apt;0;0;0;0;3;1;29;2017-06-29 13:57:19.268325;52.253703;20.987175
19360174;102824849;Private room;0;0;0;0;2;1;29;2017-06-29 13:31:04.828482;52.192683;21.000225
19354236;135630499;Entire home/apt;0;0;0;0;2;0;29;2017-06-29 13:49:52.725760;52.260768;21.024909
19302471;13291955;Entire home/apt;0;0;0;0;2;1;29;2017-06-29 13:50:08.539917;52.259157;21.027416
19114046;24962658;Private room;1;0;0;0;2;1;29;2017-06-29 13:27:50.750367;52.182525;20.975453
19013579;12333595;Entire home/apt;2;0;0;0;2;0;29;2017-06-29 13:53:22.684084;52.202343;21.034493
18905882;59578541;Entire home/apt;0;0;0;0;2;1;29;2017-06-29 13:57:46.564592;52.223439;20.953947
18604254;2603190;Entire home/apt;3;1;5;5;3;0;29;2017-06-29 13:49:05.810269;52.270312;20.980402
18374552;92173908;Private room;1;0;0;0;2;1;29;2017-06-29 13:28:34.701161;52.261572;21.027818
18177632;15501615;Private room;3;1;4,5;04,05,2017;2;1;29;2017-06-29 13:27:54.131473;52.227964;21.009441
18177628;15501615;Private room;5;1;5;5;4;1;29;2017-06-29 13:27:47.452272;52.23009;21.007663
17876289;67180281;Entire home/apt;4;1;5;5;2;0;29;2017-06-29 13:48:22.208488;52.244612;21.082786
17822588;121851119;Private room;8;1;5;5;2;1;29;2017-06-29 13:27:47.440158;52.178815;21.028007
17520163;16746426;Entire home/apt;8;1;5;5;3;1;29;2017-06-29 14:00:39.907063;52.153088;21.083511
17489983;55273292;Entire home/apt;17;1;4,5;04,05,2017;2;0;29;2017-06-29 13:48:02.972580;52.262074;21.044331
16936908;53731963;Entire home/apt;9;1;5;5;2;1;29;2017-06-29 13:53:46.600869;52.237746;20.981958
16919760;93609884;Private room;0;0;0;0;1;1;29;2017-06-29 13:28:51.003961;52.244867;20.963385
16907201;86698585;Shared room;7;1;4;4;8;1;29;2017-06-29 15:54:49.452388;52.229461;21.010228
16806848;58145725;Private room;0;0;0;0;3;1;29;2017-06-29 13:30:17.358191;52.221518;21.016864
16806307;58145725;Private room;0;0;0;0;2;1;29;2017-06-29 13:33:31.916656;52.221311;21.016402
15482007;99396263;Entire home/apt;12;1;4,5;04,05,2017;3;1;29;2017-06-29 13:48:38.273508;52.225053;21.039757
15474520;94760172;Entire home/apt;28;1;5;5;5;1;29;2017-06-29 13:49:05.812950;52.237246;21.000267
15358921;10620014;Entire home/apt;1;0;0;0;3;1;29;2017-06-29 13:49:19.388515;52.306138;20.991893
14315520;72430406;Entire home/apt;66;1;5;5;2;0;29;2017-06-29 13:47:55.726032;52.218915;21.019474
13909802;2387312;Entire home/apt;16;1;4;4;4;0;29;2017-06-29 13:48:14.588723;52.23654;21.053534
13870716;81922928;Entire home/apt;1;0;0;0;3;2;29;2017-06-29 13:56:19.267303;52.217992;20.997381
13818481;14795808;Private room;62;1;5;5;2;1;29;2017-06-29 13:28:32.601841;52.252098;21.007568
13639194;79118984;Private room;1;0;0;0;2;1;29;2017-06-29 13:28:39.185926;52.282346;20.956616
13249152;74497609;Private room;0;0;0;0;2;1;29;2017-06-29 13:31:06.340868;52.182752;21.026926
13122586;3422397;Private room;8;1;4,5;04,05,2017;2;1;29;2017-06-29 13:37:17.781928;52.238227;20.987869
12805317;64594503;Entire home/apt;55;1;5;5;3;1;29;2017-06-29 13:49:04.181011;52.206774;21.009347
12734610;9811900;Entire home/apt;4;1;4,5;04,05,2017;3;2;29;2017-06-29 13:57:20.973576;52.233133;20.987936
12502578;7656875;Entire home/apt;0;0;0;0;4;1;29;2017-06-29 13:53:00.173320;52.200824;21.029609
12307649;62580475;Private room;1;0;0;0;2;1;29;2017-06-29 13:31:33.118340;52.227862;20.999278
11878308;3331748;Private room;70;1;5;5;2;2;29;2017-06-29 13:28:10.989424;52.246189;21.009739
11838454;19832880;Private room;10;1;5;5;2;1;29;2017-06-29 13:28:09.160418;52.243381;21.007336
11790260;5261009;Private room;19;1;4,5;04,05,2017;2;1;29;2017-06-29 13:29:45.336419;52.245298;21.017255
11500958;23912873;Entire home/apt;3;1;4,5;04,05,2017;3;2;29;2017-06-29 13:50:21.183893;52.247489;20.985706
10138125;52028593;Private room;0;0;0;0;1;1;29;2017-06-29 13:28:53.204029;52.257368;20.973423
9855927;33740185;Entire home/apt;3;1;4,5;04,05,2017;2;0;29;2017-06-29 13:49:59.482042;52.244997;21.08239
9324315;21839332;Entire home/apt;1;0;0;0;2;1;29;2017-06-29 13:53:00.180386;52.203206;21.024119
8360281;39683792;Private room;58;1;5;5;2;1;29;2017-06-29 13:27:39.073017;52.217958;21.017966
7800177;41055905;Entire home/apt;5;1;4,5;04,05,2017;2;0;29;2017-06-29 13:53:31.847545;52.20212;21.035554
7168330;17498622;Private room;23;1;5;5;2;1;29;2017-06-29 13:29:20.030534;52.225451;21.039531
6647957;34797702;Entire home/apt;110;1;5;5;2;0;29;2017-06-29 13:47:55.693258;52.2278;20.994099
6383332;33272360;Private room;11;1;5;5;2;1;29;2017-06-29 13:33:00.875836;52.217348;20.973187
5829441;30258402;Entire home/apt;24;1;5;5;2;1;29;2017-06-29 13:51:16.072286;52.218612;21.016599
5656846;28541550;Entire home/apt;45;1;4,5;04,05,2017;4;2;29;2017-06-29 13:52:22.148989;52.233643;21.021257
5110679;18812583;Entire home/apt;9;1;5;5;3;0;29;2017-06-29 13:53:11.358590;52.202588;21.009798
5019211;14110842;Entire home/apt;132;1;5;5;2;0;29;2017-06-29 13:47:51.415118;52.203676;21.013802
4981756;6279378;Entire home/apt;72;1;4,5;04,05,2017;4;2;29;2017-06-29 13:47:51.422469;52.255882;21.047304
4876914;25088656;Private room;3;1;5;5;2;1;29;2017-06-29 13:35:31.001734;52.227475;21.063479
4172512;21651438;Entire home/apt;17;1;5;5;2;1;29;2017-06-29 13:50:33.279192;52.237158;21.07959
3044658;15216198;Private room;24;1;4,5;04,05,2017;3;1;29;2017-06-29 13:28:09.165160;52.248801;21.083756
1424372;3409051;Entire home/apt;60;1;4,5;04,05,2017;6;1;29;2017-06-29 13:48:12.681499;52.202265;21.046719
1389525;7515447;Entire home/apt;91;1;4,5;04,05,2017;4;2;29;2017-06-29 13:47:57.697892;52.237837;21.02772
641595;3205506;Entire home/apt;63;1;5;5;2;1;29;2017-06-29 13:48:05.055542;52.213602;21.063597
509831;2512064;Private room;101;1;4,5;04,05,2017;3;1;29;2017-06-29 13:28:00.311348;52.246876;21.038176
502605;1552639;Private room;10;1;5;5;2;1;29;2017-06-29 13:30:13.633702;52.232684;21.102967
463316;2302165;Entire home/apt;129;1;4,5;04,05,2017;3;1;29;2017-06-29 13:52:05.651804;52.227675;20.997236
442320;2197879;Entire home/apt;17;1;5;5;4;1;29;2017-06-29 13:58:36.367211;52.195785;21.015767
19579692;89187727;Entire home/apt;0;0;0;0;2;0;28;2017-06-29 13:49:15.454358;52.279226;20.942259
19555768;99990292;Private room;0;0;0;0;2;1;28;2017-06-29 13:28:13.049199;52.236696;20.961007
19454311;118461550;Entire home/apt;0;0;0;0;2;0;28;2017-06-29 13:57:39.861981;52.199847;20.96471
19444550;104754695;Entire home/apt;0;0;0;0;4;0;28;2017-06-29 13:48:31.768179;52.234995;21.135954
19412245;9847514;Entire home/apt;0;0;0;0;2;1;28;2017-06-29 13:54:15.102982;52.238412;20.990925
19385471;14372221;Entire home/apt;0;0;0;0;4;2;28;2017-06-29 13:50:25.209061;52.200995;21.029136
19363891;11744373;Private room;0;0;0;0;2;1;28;2017-06-29 13:28:07.164799;52.241393;21.108663
19323017;135346054;Private room;0;0;0;0;2;1;28;2017-06-29 13:28:15.660479;52.248579;21.063652
19172154;30651819;Private room;2;0;0;0;2;1;28;2017-06-29 13:28:01.852155;52.215074;20.973333
19166309;1932765;Entire home/apt;1;0;0;0;2;2;28;2017-06-29 13:48:36.972032;52.246111;21.06997
19133410;34936067;Shared room;0;0;0;0;1;1;28;2017-06-29 15:54:31.025798;52.229301;21.074251
19010706;32593010;Entire home/apt;1;0;0;0;3;2;28;2017-06-29 14:13:27.200407;52.193145;20.886785
18972782;126618637;Entire home/apt;4;1;5;5;2;1;28;2017-06-29 13:50:35.841552;52.191301;21.014509
18916216;11301046;Entire home/apt;3;1;5;5;3;1;28;2017-06-29 13:50:37.824657;52.19541;21.024807
18854794;36441859;Entire home/apt;0;0;0;0;4;2;28;2017-06-29 13:53:10.353519;52.202882;21.000421
18808465;3785946;Entire home/apt;2;0;0;0;3;1;28;2017-06-29 13:49:12.733537;52.22889;20.995581
18802690;33034507;Entire home/apt;2;0;0;0;4;1;28;2017-06-29 13:50:37.853131;52.203526;21.018047
18626517;37953043;Private room;3;1;5;5;2;1;28;2017-06-29 13:28:19.754304;52.232196;21.098793
18609594;15799133;Entire home/apt;4;1;4,5;04,05,2017;2;0;28;2017-06-29 13:49:36.991358;52.236691;21.031386
18593016;83759052;Entire home/apt;10;1;5;5;4;0;28;2017-06-29 13:47:53.242524;52.200641;21.021829
18541088;2328783;Entire home/apt;0;0;0;0;5;2;28;2017-06-29 13:49:00.525533;52.291906;20.93935
18440843;6393340;Entire home/apt;0;0;0;0;4;1;28;2017-06-29 13:53:19.177080;52.173803;21.112986
18427611;119944738;Entire home/apt;23;1;5;5;2;1;28;2017-06-29 13:48:05.084316;52.203349;20.973332
18382425;25420405;Private room;2;0;0;0;2;1;28;2017-06-29 13:28:07.139119;52.166614;21.066259
18372808;5275594;Private room;0;0;0;0;1;1;28;2017-06-29 13:28:50.993371;52.240151;20.982176
18365891;127157251;Entire home/apt;4;1;5;5;4;2;28;2017-06-29 13:49:43.871366;52.234836;21.008437
18246535;126080196;Private room;6;1;5;5;2;1;28;2017-06-29 13:27:40.846225;52.249893;20.981474
18156504;50389946;Entire home/apt;2;0;0;0;2;0;28;2017-06-29 13:48:38.281249;52.265578;21.040479
18122587;72338890;Entire home/apt;14;1;5;5;4;0;28;2017-06-29 13:49:05.832577;52.247774;20.991012
18114451;36920330;Entire home/apt;22;1;5;5;4;2;28;2017-06-29 13:47:51.405185;52.312955;21.026518
17971506;51433780;Private room;0;0;0;0;2;0;28;2017-06-29 13:32:02.469580;52.233074;20.98573
17970607;51433780;Private room;0;0;0;0;2;0;28;2017-06-29 13:31:28.869106;52.233551;20.985395
17969184;51433780;Private room;1;0;0;0;3;0;28;2017-06-29 13:32:02.497037;52.232854;20.987402
17876224;122388140;Entire home/apt;1;0;0;0;2;0;28;2017-06-29 13:54:13.352372;52.205388;21.00327
17727272;14063144;Entire home/apt;12;1;4,5;04,05,2017;2;0;28;2017-06-29 13:49:05.815123;52.236043;21.007155
17695628;92151660;Private room;0;0;0;0;1;0;28;2017-06-29 13:31:13.690475;52.184483;21.022389
17628476;707135;Entire home/apt;0;0;0;0;4;1;28;2017-06-29 13:57:20.988433;52.24052;20.988575
17569771;96336401;Private room;18;1;4,5;04,05,2017;2;1;28;2017-06-29 13:27:40.827945;52.229799;21.017358
17495378;3461272;Entire home/apt;12;1;5;5;2;0;28;2017-06-29 13:47:51.410200;52.231251;21.010801
17483718;89109349;Entire home/apt;7;1;4;4;2;0;28;2017-06-29 13:50:19.298602;52.249478;21.033041
17292240;9882027;Entire home/apt;13;1;5;5;5;1;28;2017-06-29 13:48:01.072543;52.202938;21.033376
17290162;33423296;Entire home/apt;8;1;5;5;2;0;28;2017-06-29 13:50:08.518281;52.267894;20.985987
17284665;115946758;Private room;0;0;0;0;2;1;28;2017-06-29 13:28:10.985320;52.177597;21.021132
17283674;46082094;Private room;4;1;4,5;04,05,2017;2;1;28;2017-06-29 13:28:07.136712;52.236674;20.979654
17275012;22072921;Entire home/apt;19;1;4,5;04,05,2017;5;1;28;2017-06-29 13:48:01.069895;52.247755;20.996956
17272914;24133927;Entire home/apt;25;1;5;5;2;1;28;2017-06-29 13:48:56.886993;52.251053;21.00082
17220298;115930055;Entire home/apt;21;1;4,5;04,05,2017;4;2;28;2017-06-29 13:48:05.064281;52.245613;21.079123
17208161;12251176;Private room;10;1;5;5;2;0;28;2017-06-29 13:28:07.180516;52.230045;20.975153
17049548;114451566;Entire home/apt;35;1;5;5;2;0;28;2017-06-29 13:47:57.714611;52.206693;21.023118
16959557;3409051;Entire home/apt;5;1;5;5;2;0;28;2017-06-29 13:50:28.507107;52.203435;21.046181
16883924;112421024;Private room;0;0;0;0;2;1;28;2017-06-29 13:39:46.887743;52.131036;21.015395
16883824;112421024;Private room;0;0;0;0;3;1;28;2017-06-29 13:39:48.351588;52.132176;21.016905
16883776;112421024;Private room;0;0;0;0;3;1;28;2017-06-29 13:39:45.985703;52.131879;21.016831
16868874;97609736;Entire home/apt;3;1;5;5;4;2;28;2017-06-29 13:50:01.375503;52.272243;20.947754
16787147;12507872;Private room;71;1;5;5;3;1;28;2017-06-29 13:27:39.079173;52.226438;21.015343
16738670;109659629;Private room;23;1;5;5;2;1;28;2017-06-29 13:27:45.425696;52.221468;21.013504
16631533;4230218;Private room;0;0;0;0;2;1;28;2017-06-29 13:39:45.979753;52.132228;21.007699
16543245;73703003;Entire home/apt;50;1;5;5;4;1;28;2017-06-29 13:47:53.279772;52.216696;21.016676
16455067;104390799;Private room;0;0;0;0;8;6;28;2017-06-29 13:34:02.799214;52.159486;21.037968
16279123;36118061;Private room;0;0;0;0;2;1;28;2017-06-29 13:28:05.097936;52.252719;21.037647
16249277;106242337;Entire home/apt;18;1;5;5;2;1;28;2017-06-29 13:47:55.718161;52.242551;21.075143
16158945;105470514;Private room;0;0;0;0;1;1;28;2017-06-29 13:32:58.901784;52.236851;20.997447
16141472;88647036;Private room;69;1;4,5;04,05,2017;2;1;28;2017-06-29 13:27:45.420580;52.227304;21.000777
16098901;44481823;Entire home/apt;9;1;5;5;4;1;28;2017-06-29 14:00:19.782018;52.195903;20.951069
15879274;52501727;Entire home/apt;8;1;5;5;4;1;28;2017-06-29 13:48:05.066464;52.266807;21.038319
15852731;102715962;Private room;3;1;5;5;2;1;28;2017-06-29 13:28:55.282389;52.229105;20.967648
15818342;26308998;Entire home/apt;18;1;4,5;04,05,2017;2;0;28;2017-06-29 13:47:59.675901;52.195892;20.967019
15817514;52786720;Entire home/apt;32;1;5;5;2;0;28;2017-06-29 13:48:01.048055;52.261025;21.032263
15723326;95088528;Entire home/apt;25;1;5;5;3;1;28;2017-06-29 14:00:05.316554;52.161112;21.029316
15448050;99085463;Entire home/apt;1;0;0;0;2;0;28;2017-06-29 13:48:26.617699;52.197947;21.048172
15418583;98800588;Entire home/apt;31;1;5;5;2;1;28;2017-06-29 13:49:00.535555;52.219257;20.98538
15374806;88647036;Private room;83;1;4,5;04,05,2017;2;1;28;2017-06-29 13:28:30.910195;52.231352;20.994599
15335033;87916136;Entire home/apt;14;1;4,5;04,05,2017;4;2;28;2017-06-29 13:48:34.649124;52.280794;21.055909
15169682;48154351;Private room;1;0;0;0;2;1;28;2017-06-29 13:28:21.637858;52.25609;21.047184
15005876;42937087;Entire home/apt;1;0;0;0;3;0;28;2017-06-29 13:49:19.394405;52.281772;20.943426
14946699;44583038;Private room;15;1;5;5;2;1;28;2017-06-29 13:28:34.689858;52.284431;20.927322
14892163;4330500;Entire home/apt;17;1;5;5;4;0;28;2017-06-29 13:52:42.494277;52.236764;20.995341
14831900;56744418;Private room;2;0;0;0;2;1;28;2017-06-29 13:29:01.304416;52.263658;21.032406
14718900;91606438;Entire home/apt;4;1;4;4;2;1;28;2017-06-29 13:48:45.411831;52.209418;21.046157
14690128;33759456;Private room;9;1;5;5;2;1;28;2017-06-29 13:27:54.110317;52.248635;21.011831
14647908;90947860;Entire home/apt;25;1;4,5;04,05,2017;3;1;28;2017-06-29 13:53:26.503857;52.194153;21.014831
14399232;88505811;Private room;0;0;0;0;2;1;28;2017-06-29 13:29:57.917893;52.24233;20.979425
14250738;86743959;Entire home/apt;8;1;5;5;4;2;28;2017-06-29 13:50:46.271958;52.209266;21.020244
14191726;59368171;Entire home/apt;23;1;5;5;3;1;28;2017-06-29 14:00:39.890355;52.152528;21.045989
14146022;11673806;Entire home/apt;27;1;5;5;2;1;28;2017-06-29 13:48:19.065416;52.194833;20.969578
14018121;83861590;Private room;0;0;0;0;2;1;28;2017-06-29 13:28:28.095123;52.211923;21.058326
13896537;15343095;Private room;0;0;0;0;2;1;28;2017-06-29 13:39:12.144242;52.148714;21.05074
13809989;80516859;Private room;12;1;4,5;04,05,2017;1;1;28;2017-06-29 13:31:40.259633;52.237874;20.999806
13749403;52572025;Private room;0;0;0;0;2;1;28;2017-06-29 13:28:59.396820;52.229691;21.015249
13746913;18866162;Private room;0;0;0;0;1;1;28;2017-06-29 13:28:29.469730;52.2099;21.0673
13663201;57439356;Entire home/apt;2;0;0;0;3;0;28;2017-06-29 13:48:31.765395;52.24391;21.086106
13650631;15240999;Private room;1;0;0;0;2;2;28;2017-06-29 13:28:45.108742;52.274947;20.958172
13525246;77711576;Entire home/apt;0;0;0;0;4;2;28;2017-06-29 14:00:36.997406;52.193579;20.901743
13423444;25030609;Entire home/apt;5;1;5;5;5;2;28;2017-06-29 13:49:18.347980;52.289863;21.056214
13370652;4830544;Private room;0;0;0;0;2;1;28;2017-06-29 13:28:00.339491;52.221222;21.019875
13366614;75858553;Private room;9;1;4,5;04,05,2017;2;1;28;2017-06-29 13:28:40.975322;52.23495;21.004342
13241238;41476925;Private room;0;0;0;0;2;1;28;2017-06-29 13:30:50.397865;52.214049;21.024226
13102051;72804167;Entire home/apt;0;0;0;0;4;1;28;2017-06-29 13:57:51.665818;52.224742;20.943061
13014078;35325711;Entire home/apt;9;1;5;5;2;1;28;2017-06-29 13:59:38.597703;52.192704;21.011674
12937584;71059428;Entire home/apt;11;1;4,5;04,05,2017;2;1;28;2017-06-29 13:48:38.307382;52.253354;21.037728
12534096;67902900;Entire home/apt;30;1;4,5;04,05,2017;2;1;28;2017-06-29 13:53:33.871379;52.179302;21.00899
12351161;66701921;Entire home/apt;6;1;5;5;2;0;28;2017-06-29 13:50:21.185973;52.256083;20.979446
12347512;18910209;Entire home/apt;25;1;5;5;4;1;28;2017-06-29 13:53:57.166483;52.209355;20.967322
12302206;15799133;Entire home/apt;11;1;5;5;4;1;28;2017-06-29 13:50:06.329346;52.267217;20.976689
12216003;37703482;Private room;13;1;5;5;2;1;28;2017-06-29 13:28:05.133414;52.221979;21.019384
12214444;48375641;Private room;4;1;4,5;04,05,2017;2;1;28;2017-06-29 13:29:56.349344;52.25589;20.967469
12032372;19632506;Entire home/apt;42;1;4,5;04,05,2017;2;1;28;2017-06-29 13:49:57.758593;52.244956;21.012924
11996491;46534623;Entire home/apt;53;1;5;5;4;1;28;2017-06-29 13:47:55.715432;52.259362;21.025093
